1.718282
1.428633
1.290970
1.206860
1.146122
1.096001
1.049685
1.002663
0.951457
0.895812
0.835275
0.771255
0.709560
0.658953
0.605111
0.536314
0.459818
0.382956
0.311295
0.247955
0.193948
0.148955
0.112042
0.082127
0.058216
0.039470
0.025193
0.016159
0.012044
0.007756
0.003908
0.001110
0.000000
