1.718282
1.670475
1.623261
1.576010
1.527924
1.481117
1.433330
1.386094
1.338655
1.291279
1.244198
1.197059
1.150395
1.103872
1.057734
1.012200
0.966744
0.922564
0.878510
0.835508
0.793406
0.751882
0.711723
0.672633
0.634463
0.597514
0.562120
0.527878
0.494871
0.463165
0.433151
0.404459
0.377107
0.351105
0.326451
0.303162
0.281326
0.260741
0.241372
0.223180
0.206117
0.190134
0.175193
0.161332
0.148382
0.136289
0.124999
0.115538
0.106888
0.098865
0.091425
0.084529
0.078137
0.072216
0.066734
0.061659
0.056966
0.052641
0.048657
0.044979
0.041590
0.038469
0.035599
0.032965
0.030552
0.028111
0.025852
0.023760
0.021824
0.020036
0.018385
0.016863
0.015460
0.014169
0.012982
0.011892
0.010891
0.009973
0.009131
0.008360
0.007653
0.007007
0.006415
0.005874
0.005380
0.004927
0.004514
0.004135
0.003789
0.003473
0.003184
0.002919
0.002677
0.002455
0.002252
0.002066
0.001895
0.001739
0.001596
0.001464
0.001344
0.001233
0.001131
0.001037
0.000951
0.000872
0.000798
0.000731
0.000668
0.000610
0.000557
0.000508
0.000462
0.000422
0.000385
0.000352
0.000321
0.000293
0.000267
0.000244
0.000222
0.000203
0.000185
0.000169
0.000154
0.000141
0.000129
0.000118
0.000108
0.000099
0.000090
0.000083
0.000076
0.000069
0.000063
0.000058
0.000053
0.000048
0.000044
0.000040
0.000037
0.000034
0.000031
0.000028
0.000026
0.000023
0.000021
0.000019
0.000018
0.000016
0.000015
0.000013
0.000012
0.000011
0.000010
