1.718282
1.621758
1.527775
1.433119
1.337070
1.243853
1.148714
1.057277
0.965992
0.877451
0.792824
0.710499
0.633354
0.561504
0.494252
0.432197
0.375825
0.325728
0.280802
0.240875
0.205647
0.174736
0.147715
0.124439
0.106353
0.090909
0.077708
0.066394
0.056707
0.048432
0.041388
0.035420
0.030394
0.025699
0.021679
0.018251
0.015340
0.012877
0.010799
0.009052
0.007587
0.006359
0.005333
0.004474
0.003756
0.003156
0.002653
0.002232
0.001878
0.001581
0.001331
0.001119
0.000941
0.000789
0.000661
0.000552
0.000457
0.000381
0.000317
0.000264
0.000219
0.000182
0.000152
0.000127
0.000107
0.000089
0.000074
0.000062
0.000052
0.000043
0.000036
0.000030
0.000025
0.000021
0.000017
0.000014
0.000012
